event_id,session_id,user_id,event_time,page,event_type,product_id,traffic_source,browser,device_id
523d6107-7d66-4c9e-a067-96f8be6ba027,S001600,U00196,2025-09-24 18:17:03.390338,Product,product_view,P0062,Email,Chrome,D3
d2f9f867-1dea-426d-8ec3-5c5ac09566fe,S001600,U00196,2025-09-24 18:23:59.390338,Cart,add_to_cart,P0084,Email,Chrome,D3
e3463535-f349-4841-a805-5e049d45e182,S001601,U01556,2025-09-24 17:03:33.390338,Homepage,page_view,,Direct,Firefox,D1
e70ecd09-617d-4e3b-a1da-d47b8e15aac3,S001602,U00191,2025-09-24 08:11:35.390338,Homepage,page_view,,Organic,Edge,D3
b748818b-2b7a-4e96-b65f-f6f77e7768e9,S001602,U00191,2025-09-24 08:17:45.390338,Cart,add_to_cart,P0007,Organic,Edge,D3
ae732dcd-d13e-4e7f-9922-7dd6a637cb28,S001603,U00067,2025-09-24 18:53:33.390338,Homepage,page_view,,Google,Firefox,D3
0ead51ee-6fd9-4dc2-8416-5de7a68cf623,S001603,U00067,2025-09-24 18:54:54.390338,Cart,add_to_cart,P0026,Google,Firefox,D3
799e0fd2-191b-44b1-b7e0-843e303c871e,S001603,U00067,2025-09-24 19:04:20.390338,Checkout,checkout_start,,Google,Firefox,D3
24adf1d7-18a5-4ace-8e59-a079ce91f0a9,S001603,U00067,2025-09-24 19:07:48.390338,Purchase,purchase,P0143,Google,Firefox,D3
ab3a01e0-6278-434e-86d9-03975e9b5ec9,S001604,U00564,2025-09-24 12:05:15.390338,Homepage,page_view,,Google,Chrome,D1
0e34729c-8ffc-4c80-a2c2-5b768b7b33f1,S001604,U00564,2025-09-24 12:06:23.390338,Product,product_view,P0113,Google,Chrome,D1
0543dd6a-f526-4e48-9aa5-4ed67c6ff825,S001604,U00564,2025-09-24 12:16:15.390338,Checkout,checkout_start,,Google,Chrome,D1
8e676fab-29e8-475e-abfd-1147d970eaba,S001605,U01014,2025-09-24 19:07:41.390338,Homepage,page_view,,Google,Edge,D3
230fe092-2b4f-4c91-ab7f-ace94b6dcbf1,S001605,U01014,2025-09-24 19:11:28.390338,Cart,add_to_cart,P0132,Google,Edge,D3
2a103b83-c754-4f9f-a8fc-f8a955737aae,S001605,U01014,2025-09-24 19:19:40.390338,Checkout,checkout_start,,Google,Edge,D3
aa29a425-6b89-4440-ae10-14d4dd0b2abc,S001605,U01014,2025-09-24 19:29:35.390338,Purchase,purchase,P0165,Google,Edge,D3
e40b4b6f-d31a-4087-9982-98f597a56db3,S001606,U00691,2025-09-24 05:15:24.390338,Homepage,page_view,,Direct,Safari,D1
62f89e94-b486-4000-9b64-659fae75052c,S001606,U00691,2025-09-24 05:24:30.390338,Product,product_view,P0198,Direct,Safari,D1
5380267e-71c5-47fd-9ed0-b994353fdf50,S001606,U00691,2025-09-24 05:26:19.390338,Cart,add_to_cart,P0034,Direct,Safari,D1
18d25bbd-1de2-4650-92e1-ebadfd8dc08a,S001607,U01947,2025-09-24 21:15:26.390338,Homepage,page_view,,Facebook,Firefox,D1
6df55cba-3e1c-4abe-bb25-b644ff6ec02d,S001607,U01947,2025-09-24 21:20:45.390338,Cart,add_to_cart,P0149,Facebook,Firefox,D1
4408de36-6160-4294-ab5f-fea6e9a5b060,S001607,U01947,2025-09-24 21:21:24.390338,Checkout,checkout_start,,Facebook,Firefox,D1
c47823d9-14ac-442b-a347-93327355b819,S001608,U01055,2025-09-25 01:40:23.390338,Homepage,page_view,,Email,Chrome,D1
f3547569-d9d0-49a2-a53c-d65bd19134a6,S001608,U01055,2025-09-25 01:50:20.390338,Product,product_view,P0144,Email,Chrome,D1
b0d70bfe-9ce0-46c8-bdc6-120f1261c3e9,S001609,U01004,2025-09-24 06:12:41.390338,Homepage,page_view,,Direct,Firefox,D2
9d79ccab-118c-466a-afde-7338b77676c1,S001609,U01004,2025-09-24 06:16:17.390338,Product,product_view,P0106,Direct,Firefox,D2
986eb80b-75ae-404f-a432-5ed28264e396,S001609,U01004,2025-09-24 06:18:49.390338,Cart,add_to_cart,P0073,Direct,Firefox,D2
75da9910-72d3-43ad-953e-687011ee8edf,S001610,U01958,2025-09-24 19:19:35.390338,Homepage,page_view,,Google,Edge,D3
fe3c5083-6adf-4805-a955-54d4859c88cf,S001610,U01958,2025-09-24 19:21:39.390338,Product,product_view,P0023,Google,Edge,D3
17772fac-3d34-4031-b5b1-6006317013ef,S001610,U01958,2025-09-24 19:29:33.390338,Checkout,checkout_start,,Google,Edge,D3
566be79e-75e4-4359-8e6f-06edcaaabc3d,S001611,U01129,2025-09-24 06:50:57.390338,Homepage,page_view,,Google,Edge,D1
9f6d60a3-9b85-4bbf-bdaf-bf3e4acbdd41,S001611,U01129,2025-09-24 06:59:12.390338,Product,product_view,P0119,Google,Edge,D1
a0e4af5e-df76-4f4e-905c-c756d6a4a28e,S001611,U01129,2025-09-24 07:08:07.390338,Purchase,purchase,P0162,Google,Edge,D1
091d2b85-db21-45eb-928e-10a3dd64fb1d,S001612,U01959,2025-09-24 17:42:38.390338,Homepage,page_view,,Google,Firefox,D1
cf09b0eb-363e-4c25-854b-755b43dab7c6,S001612,U01959,2025-09-24 17:46:08.390338,Cart,add_to_cart,P0071,Google,Firefox,D1
c8ed2ea2-a3ed-4d4e-a1cb-2a8a8fed6940,S001613,U01247,2025-09-25 02:04:02.390338,Homepage,page_view,,Facebook,Firefox,D3
655fbdcc-a6d2-4a8f-8d09-dcec070d0126,S001613,U01247,2025-09-25 02:08:08.390338,Product,product_view,P0038,Facebook,Firefox,D3
1797d659-4b4b-44c6-8489-2ee563f3a0dc,S001613,U01247,2025-09-25 02:12:25.390338,Cart,add_to_cart,P0125,Facebook,Firefox,D3
7ac67219-0da6-42b8-a95c-dc3ca014e3cc,S001613,U01247,2025-09-25 02:20:39.390338,Checkout,checkout_start,,Facebook,Firefox,D3
33031c2a-3100-4be6-9a39-c12852bc3d13,S001614,U00592,2025-09-24 09:12:35.390338,Homepage,page_view,,Facebook,Firefox,D2
3b6a091b-5a16-444b-962a-1c021b6500ac,S001614,U00592,2025-09-24 09:19:40.390338,Product,product_view,P0068,Facebook,Firefox,D2
1513bf34-da95-44b8-bafc-17c1b324e760,S001614,U00592,2025-09-24 09:28:49.390338,Cart,add_to_cart,P0099,Facebook,Firefox,D2
068f85fe-26cc-4fea-b47d-00799bd0a33b,S001614,U00592,2025-09-24 09:30:17.390338,Checkout,checkout_start,,Facebook,Firefox,D2
49ba7069-718c-49e5-99b5-b3cf10babaf1,S001615,U00479,2025-09-24 10:32:22.390338,Homepage,page_view,,Email,Safari,D3
fc79a778-cbfb-4e50-9db0-37465640e892,S001615,U00479,2025-09-24 10:38:11.390338,Product,product_view,P0087,Email,Safari,D3
8366267b-3f11-4c01-8f91-c62ee68b7530,S001615,U00479,2025-09-24 10:44:34.390338,Cart,add_to_cart,P0011,Email,Safari,D3
a2227ccf-6f2a-4dea-89ca-55980f6db402,S001615,U00479,2025-09-24 10:48:03.390338,Checkout,checkout_start,,Email,Safari,D3
fbbe128d-e71a-41dc-857d-2478861e8b14,S001616,U00376,2025-09-25 18:30:06.390338,Homepage,page_view,,Facebook,Edge,D1
4c5683ae-6cd1-49e0-8ea9-f8b8ee633000,S001616,U00376,2025-09-25 18:39:36.390338,Product,product_view,P0113,Facebook,Edge,D1
dcd292a9-d886-41b8-8e06-c0e9e97bf06d,S001617,U01117,2025-09-25 21:15:52.390338,Homepage,page_view,,Direct,Edge,D1
71046bee-7f3e-4a5a-93d1-f4059606b7b1,S001617,U01117,2025-09-25 21:21:25.390338,Purchase,purchase,P0169,Direct,Edge,D1
a228ba25-261e-4471-9210-35f56b75d9ec,S001618,U00476,2025-09-25 07:11:48.390338,Homepage,page_view,,Direct,Safari,D1
ec89c98f-5b3d-4e21-a185-98dd8707be2f,S001618,U00476,2025-09-25 07:17:12.390338,Product,product_view,P0182,Direct,Safari,D1
b6b2d7ad-437b-4cea-ac2e-c2cb746b9d3d,S001618,U00476,2025-09-25 07:19:02.390338,Checkout,checkout_start,,Direct,Safari,D1
94ac5011-e245-4057-8e1a-3bc8b2f9af63,S001619,U01268,2025-09-25 20:39:01.390338,Homepage,page_view,,Email,Safari,D3
4975dad3-e862-4452-8baf-498d79df0e32,S001619,U01268,2025-09-25 20:48:05.390338,Product,product_view,P0199,Email,Safari,D3
66ebf7d2-125d-4bac-9172-9284be4fdad2,S001619,U01268,2025-09-25 20:53:56.390338,Cart,add_to_cart,P0016,Email,Safari,D3
cfc941bb-17c3-4e62-aaca-69adce0101d9,S001620,U00478,2025-09-25 20:44:24.390338,Homepage,page_view,,Email,Firefox,D1
39369b9d-3353-4ebe-b0cb-ac88df99233c,S001620,U00478,2025-09-25 20:46:27.390338,Product,product_view,P0056,Email,Firefox,D1
2b6b3b62-f6dd-4721-b71a-7bba3dac4d47,S001620,U00478,2025-09-25 20:47:03.390338,Cart,add_to_cart,P0175,Email,Firefox,D1
d2a4ad59-558b-49e3-a4a0-837bb726c15b,S001620,U00478,2025-09-25 20:52:19.390338,Checkout,checkout_start,,Email,Firefox,D1
be3afc66-0738-45b6-97d9-70327ca6425c,S001621,U01517,2025-09-25 08:07:31.390338,Homepage,page_view,,Google,Safari,D3
8c038558-4570-49aa-8fb7-7a9dc79cdd5a,S001621,U01517,2025-09-25 08:16:23.390338,Product,product_view,P0079,Google,Safari,D3
8050dd36-9df0-4f41-89f4-153cd59d41f2,S001622,U00954,2025-09-25 15:08:15.390338,Homepage,page_view,,Organic,Safari,D2
781390f9-725f-4e3f-b2ca-4f4b703d63d3,S001622,U00954,2025-09-25 15:12:49.390338,Product,product_view,P0012,Organic,Safari,D2
1675bb4b-e1cb-4088-a7e2-96468e8cba11,S001622,U00954,2025-09-25 15:22:35.390338,Cart,add_to_cart,P0170,Organic,Safari,D2
d786fe8c-aa92-49b9-9bed-488492545646,S001622,U00954,2025-09-25 15:26:00.390338,Purchase,purchase,P0089,Organic,Safari,D2
c14672b0-4cf9-4f56-94e7-0a88f871c1c2,S001623,U01517,2025-09-25 06:43:10.390338,Homepage,page_view,,Google,Safari,D1
8a1e83dc-1175-42f5-8704-bcdc74d03950,S001623,U01517,2025-09-25 06:52:32.390338,Product,product_view,P0084,Google,Safari,D1
602a02b9-ba66-46d0-9d34-e08d4c34e635,S001623,U01517,2025-09-25 07:02:29.390338,Cart,add_to_cart,P0151,Google,Safari,D1
e3acd12d-ad8d-4fd4-a899-371d37125e87,S001624,U00380,2025-09-26 03:10:57.390338,Homepage,page_view,,Direct,Firefox,D3
e9e823c5-2917-4adc-8b00-b62736468799,S001624,U00380,2025-09-26 03:16:15.390338,Product,product_view,P0071,Direct,Firefox,D3
c7d941f7-59fa-4d4b-87b1-7ad1d5cebd9d,S001624,U00380,2025-09-26 03:17:14.390338,Cart,add_to_cart,P0141,Direct,Firefox,D3
b53a1b3a-4665-48ec-8e90-3feece86f1f8,S001624,U00380,2025-09-26 03:23:33.390338,Checkout,checkout_start,,Direct,Firefox,D3
4146df5a-6dc2-43ec-9050-c871b811e288,S001625,U00965,2025-09-25 04:51:08.390338,Homepage,page_view,,Email,Chrome,D1
76fde00e-ef6d-45d2-bd0c-3bec6ad15ad3,S001625,U00965,2025-09-25 04:59:21.390338,Product,product_view,P0019,Email,Chrome,D1
356e3226-fb26-4c2f-a4fd-eacce7704f7d,S001625,U00965,2025-09-25 05:04:34.390338,Cart,add_to_cart,P0192,Email,Chrome,D1
ec1917ca-af81-4f46-a6ef-d664eb76a31c,S001625,U00965,2025-09-25 05:05:55.390338,Checkout,checkout_start,,Email,Chrome,D1
4fb68a25-0d45-49f4-8d20-b3a9f4ac4854,S001625,U00965,2025-09-25 05:15:13.390338,Purchase,purchase,P0092,Email,Chrome,D1
ebb95b01-037f-4fe6-a11e-3e96c7f64e83,S001626,U00587,2025-09-25 20:02:00.390338,Homepage,page_view,,Facebook,Safari,D2
025978fd-b778-4295-9d9b-1e9ddf8058e6,S001626,U00587,2025-09-25 20:10:22.390338,Product,product_view,P0091,Facebook,Safari,D2
1444e842-ed15-4b36-ba27-5b52eab360b1,S001626,U00587,2025-09-25 20:13:29.390338,Cart,add_to_cart,P0187,Facebook,Safari,D2
e32c5833-2b23-4cfb-8727-045f5e9262d6,S001627,U01922,2025-09-25 21:29:25.390338,Homepage,page_view,,Facebook,Chrome,D3
0dac0166-db28-4bdb-9130-e59156cd87ee,S001627,U01922,2025-09-25 21:29:53.390338,Product,product_view,P0160,Facebook,Chrome,D3
1dc2839b-d8eb-4a61-b3fb-3ccff57fb629,S001627,U01922,2025-09-25 21:35:42.390338,Cart,add_to_cart,P0080,Facebook,Chrome,D3
b25192fd-973a-4d66-a27f-233dd6a31cf9,S001628,U01572,2025-09-25 17:32:50.390338,Homepage,page_view,,Email,Chrome,D3
bf031d7b-cdf1-4b31-bb09-9181920036b1,S001628,U01572,2025-09-25 17:33:33.390338,Product,product_view,P0110,Email,Chrome,D3
55507443-f286-4d7e-88eb-9e796ef7d427,S001628,U01572,2025-09-25 17:40:32.390338,Cart,add_to_cart,P0194,Email,Chrome,D3
8616c92d-6792-4afe-b5e1-7a74840cec45,S001629,U01722,2025-09-25 08:44:52.390338,Homepage,page_view,,Direct,Safari,D2
96c2f483-8f7d-4cad-bcac-6ba4fa9e3281,S001630,U01926,2025-09-26 01:09:03.390338,Homepage,page_view,,Google,Edge,D2
bc91bb03-6c08-43b3-977b-f134d987abcd,S001630,U01926,2025-09-26 01:12:25.390338,Product,product_view,P0194,Google,Edge,D2
1543395a-5474-4cbb-954c-7aeb2e941bbe,S001630,U01926,2025-09-26 01:13:41.390338,Cart,add_to_cart,P0034,Google,Edge,D2
b8025175-b412-4e67-a351-64930bb95c0a,S001630,U01926,2025-09-26 01:18:20.390338,Checkout,checkout_start,,Google,Edge,D2
99b78194-5806-4232-851c-3b4af9817c12,S001631,U01599,2025-09-26 01:02:56.390338,Homepage,page_view,,Direct,Edge,D1
d8cbae1d-950c-4187-9580-c553c3f69fc7,S001631,U01599,2025-09-26 01:04:25.390338,Product,product_view,P0021,Direct,Edge,D1
49a7987b-b44c-4d67-9911-9bdc1bf88e48,S001631,U01599,2025-09-26 01:06:56.390338,Cart,add_to_cart,P0186,Direct,Edge,D1
a4ef7521-d61f-49a2-ac02-721f8937c319,S001631,U01599,2025-09-26 01:08:58.390338,Checkout,checkout_start,,Direct,Edge,D1
aa026861-1e2a-4811-8494-d55e11919ca5,S001632,U01351,2025-09-25 17:23:19.390338,Homepage,page_view,,Email,Edge,D2
10a1f374-7005-4462-8c8a-ad74a0369dcf,S001632,U01351,2025-09-25 17:30:43.390338,Purchase,purchase,P0144,Email,Edge,D2
98802744-94df-47b0-86c7-802757a45073,S001633,U00579,2025-09-25 15:45:44.390338,Homepage,page_view,,Google,Firefox,D3
82878df2-4a4f-46ff-ba86-90546235d3ac,S001633,U00579,2025-09-25 15:48:38.390338,Product,product_view,P0193,Google,Firefox,D3
d962314c-7d05-4b58-b088-a219484150ac,S001633,U00579,2025-09-25 15:50:23.390338,Cart,add_to_cart,P0016,Google,Firefox,D3
63b9febe-aebd-486a-98a6-ed52a1e3d60c,S001633,U00579,2025-09-25 15:56:24.390338,Checkout,checkout_start,,Google,Firefox,D3
c25977c8-f73e-43d2-8850-91730fe73608,S001634,U01526,2025-09-25 13:53:48.390338,Homepage,page_view,,Google,Firefox,D2
08da8252-c444-407b-884f-5f9684f098c3,S001634,U01526,2025-09-25 13:58:00.390338,Product,product_view,P0084,Google,Firefox,D2
e4088ba9-9bff-4c3b-a965-87029258ada1,S001634,U01526,2025-09-25 14:06:06.390338,Checkout,checkout_start,,Google,Firefox,D2
cc805c9d-8b42-48c0-8c38-9d32da76f721,S001635,U00875,2025-09-25 04:02:38.390338,Homepage,page_view,,Facebook,Edge,D3
80c88163-202e-402d-97f8-1175a143d9a8,S001635,U00875,2025-09-25 04:11:09.390338,Product,product_view,P0052,Facebook,Edge,D3
1900808f-a5de-4da1-aef0-b51ec81a24e4,S001635,U00875,2025-09-25 04:15:23.390338,Cart,add_to_cart,P0123,Facebook,Edge,D3
48b17296-1bd0-4d1f-b64a-71722a03c21c,S001636,U00017,2025-09-25 07:49:47.390338,Homepage,page_view,,Google,Firefox,D1
88b3a99b-da7c-4093-8b1b-37093ad2a7d0,S001636,U00017,2025-09-25 07:58:02.390338,Product,product_view,P0146,Google,Firefox,D1
5d16c0b7-2096-410d-b1c4-0a601a3d3819,S001637,U00444,2025-09-25 21:39:38.390338,Homepage,page_view,,Direct,Chrome,D3
ec57bff6-eb0b-4bcf-b548-229b32976cb2,S001637,U00444,2025-09-25 21:47:38.390338,Product,product_view,P0117,Direct,Chrome,D3
282fcdf1-24a9-4e48-a434-945c7330c1bd,S001637,U00444,2025-09-25 21:56:55.390338,Cart,add_to_cart,P0123,Direct,Chrome,D3
3085cb14-a6d3-4ed1-8c69-c11fdee8e045,S001637,U00444,2025-09-25 22:02:25.390338,Checkout,checkout_start,,Direct,Chrome,D3
be6acfe1-e544-4253-b1bb-d762974be1bc,S001638,U00563,2025-09-25 15:47:58.390338,Homepage,page_view,,Google,Firefox,D2
c1bca4ec-5f72-4c21-b2d1-14e9bbefbb52,S001638,U00563,2025-09-25 15:48:50.390338,Product,product_view,P0137,Google,Firefox,D2
cda481bf-9741-407e-a025-2a8db66756b8,S001638,U00563,2025-09-25 15:57:10.390338,Cart,add_to_cart,P0141,Google,Firefox,D2
ae1a9810-eca1-4126-bad5-7b377a36b6a0,S001639,U01351,2025-09-25 19:56:49.390338,Homepage,page_view,,Organic,Edge,D1
928e3967-43f6-489a-9376-e6d90c89259a,S001639,U01351,2025-09-25 20:00:10.390338,Product,product_view,P0040,Organic,Edge,D1
1b1d2f09-8b28-4c04-b8f4-8fdf11b0ef14,S001639,U01351,2025-09-25 20:02:01.390338,Checkout,checkout_start,,Organic,Edge,D1
2834b05d-014c-421f-9be6-0be2b03c8a1d,S001640,U00050,2025-09-25 22:25:55.390338,Homepage,page_view,,Email,Firefox,D3
71866623-2981-42c3-9266-1131c2178af6,S001640,U00050,2025-09-25 22:32:22.390338,Product,product_view,P0101,Email,Firefox,D3
fdaf576d-2e41-44be-a6ec-d53dada6bb1e,S001640,U00050,2025-09-25 22:40:37.390338,Cart,add_to_cart,P0144,Email,Firefox,D3
8ce063c1-c024-4d78-961c-e83d4744abbe,S001640,U00050,2025-09-25 22:49:54.390338,Checkout,checkout_start,,Email,Firefox,D3
e5f0fdf9-245e-45b9-a53e-63c559f428b3,S001641,U00808,2025-09-25 08:20:44.390338,Homepage,page_view,,Organic,Edge,D2
29ddde8d-e344-4b1c-b2ff-7461a4dea3ef,S001641,U00808,2025-09-25 08:22:31.390338,Product,product_view,P0127,Organic,Edge,D2
03bf554b-54fa-4e8a-bc2b-e25d49d5aa56,S001641,U00808,2025-09-25 08:27:30.390338,Purchase,purchase,P0058,Organic,Edge,D2
7a81a960-23aa-4530-9db5-2771ba7afff4,S001642,U00071,2025-09-25 15:52:02.390338,Homepage,page_view,,Direct,Edge,D1
75094a27-d1d1-49a0-9071-c199891bbe30,S001642,U00071,2025-09-25 15:53:13.390338,Product,product_view,P0147,Direct,Edge,D1
0e36df86-add5-4f03-acf9-73a839b0505f,S001643,U01164,2025-09-25 08:23:21.390338,Homepage,page_view,,Facebook,Safari,D1
ee0898c5-fa7f-46ff-9ded-c4e7db56429c,S001643,U01164,2025-09-25 08:26:40.390338,Product,product_view,P0026,Facebook,Safari,D1
36d770de-846b-4a4d-b205-f87a2d5971a1,S001644,U01532,2025-09-25 03:50:51.390338,Homepage,page_view,,Direct,Chrome,D1
c4cc703f-abf3-4468-aece-e2e32262b216,S001644,U01532,2025-09-25 04:00:24.390338,Product,product_view,P0071,Direct,Chrome,D1
ac27e55e-1ff2-46e5-ba8b-32d5bc3f13d7,S001644,U01532,2025-09-25 04:08:46.390338,Cart,add_to_cart,P0135,Direct,Chrome,D1
6e025867-cd13-4d8c-af5f-f402af07f6a5,S001645,U00737,2025-09-25 10:54:46.390338,Homepage,page_view,,Direct,Safari,D2
26a8b9e8-f2f1-491b-874e-45daa9a77686,S001645,U00737,2025-09-25 10:55:24.390338,Product,product_view,P0165,Direct,Safari,D2
e85b7c5e-9c53-483e-842a-1f7c75ae8c98,S001646,U01327,2025-09-25 12:01:25.390338,Homepage,page_view,,Google,Edge,D3
da85b0b3-e468-4e92-8b98-1b58d22b97bc,S001646,U01327,2025-09-25 12:08:05.390338,Product,product_view,P0106,Google,Edge,D3
c96eb308-4d6c-4601-bb48-60873a7b3872,S001646,U01327,2025-09-25 12:10:32.390338,Cart,add_to_cart,P0067,Google,Edge,D3
250fbb4d-925d-4263-adcc-f51be8a2b18d,S001647,U00424,2025-09-25 10:34:47.390338,Homepage,page_view,,Facebook,Firefox,D3
a0967386-a62e-4b95-b74a-d69c8ae5b9a4,S001647,U00424,2025-09-25 10:39:57.390338,Product,product_view,P0184,Facebook,Firefox,D3
3cc87341-6af2-493b-8099-5894f616beba,S001647,U00424,2025-09-25 10:46:06.390338,Cart,add_to_cart,P0195,Facebook,Firefox,D3
7a296f68-fac1-40db-bf31-ce8184f76bbc,S001647,U00424,2025-09-25 10:50:02.390338,Purchase,purchase,P0198,Facebook,Firefox,D3
f7b0f924-16d6-4571-942e-8858009ce833,S001648,U01436,2025-09-25 20:07:14.390338,Homepage,page_view,,Email,Firefox,D3
3962af46-4222-426c-923a-74487ce5b505,S001648,U01436,2025-09-25 20:14:15.390338,Cart,add_to_cart,P0153,Email,Firefox,D3
2c202e0c-7044-48d4-a5f4-f62815211220,S001649,U01241,2025-09-25 09:24:37.390338,Homepage,page_view,,Direct,Edge,D2
15baba81-c9dd-40ad-9ee5-1b90782bcc39,S001649,U01241,2025-09-25 09:30:56.390338,Product,product_view,P0185,Direct,Edge,D2
ee06bdb8-9f3a-44d1-8b80-2458f7d9a86f,S001650,U01951,2025-09-25 14:41:15.390338,Homepage,page_view,,Google,Edge,D1
8b68f2d5-79df-4ad4-9e39-adca13df7e3d,S001650,U01951,2025-09-25 14:41:37.390338,Product,product_view,P0193,Google,Edge,D1
26e4679b-d4c9-4c9f-978a-cfbb73ed6dcd,S001650,U01951,2025-09-25 14:45:34.390338,Checkout,checkout_start,,Google,Edge,D1
9c1a16ac-35b8-4261-b95a-dd9dd1237671,S001651,U01988,2025-09-25 20:08:32.390338,Homepage,page_view,,Email,Edge,D1
8ff9c93a-80fa-4dbe-9518-462b49432f41,S001651,U01988,2025-09-25 20:10:37.390338,Cart,add_to_cart,P0022,Email,Edge,D1
297c4593-2044-464a-a7ff-5642aef1b244,S001652,U00390,2025-09-25 20:29:02.390338,Homepage,page_view,,Email,Firefox,D1
814cb82c-103b-4bdf-a362-fe4a7142914f,S001652,U00390,2025-09-25 20:34:25.390338,Product,product_view,P0192,Email,Firefox,D1
61aba895-0acd-47a1-8f6b-9b9a6093e49f,S001652,U00390,2025-09-25 20:37:53.390338,Cart,add_to_cart,P0127,Email,Firefox,D1
07de78ea-b010-4735-a47c-0813994849d7,S001652,U00390,2025-09-25 20:46:28.390338,Checkout,checkout_start,,Email,Firefox,D1
134bdcfc-36ca-4001-bfee-cf86d8ccac95,S001653,U00961,2025-09-25 10:23:33.390338,Homepage,page_view,,Google,Edge,D2
185b9745-ec3e-4e51-bb76-f717830e396c,S001653,U00961,2025-09-25 10:29:03.390338,Product,product_view,P0199,Google,Edge,D2
4d1f930a-ecbb-48c7-8b3d-a780de1d5f52,S001654,U01052,2025-09-25 15:30:24.390338,Homepage,page_view,,Facebook,Chrome,D3
4b2d3ed9-a380-47c9-b5b2-fe2c95a4d3a4,S001654,U01052,2025-09-25 15:32:53.390338,Product,product_view,P0036,Facebook,Chrome,D3
e432171c-d2b6-4c95-be6b-ec94b9e1158b,S001654,U01052,2025-09-25 15:34:19.390338,Cart,add_to_cart,P0120,Facebook,Chrome,D3
6c099de2-5126-41eb-bf47-e08b35b89531,S001655,U00992,2025-09-26 03:07:58.390338,Homepage,page_view,,Facebook,Safari,D2
0d733db1-cf62-4637-ba27-c07728536c3f,S001655,U00992,2025-09-26 03:17:42.390338,Product,product_view,P0041,Facebook,Safari,D2
0cacf96a-53b3-4c2e-b60f-653b531f1a17,S001655,U00992,2025-09-26 03:20:43.390338,Cart,add_to_cart,P0089,Facebook,Safari,D2
c1892956-3f25-4717-8993-26b9638afefd,S001656,U01246,2025-09-26 00:02:47.390338,Homepage,page_view,,Email,Safari,D2
a02f131b-34e3-4caa-9ad4-b620e7c9fd2b,S001656,U01246,2025-09-26 00:07:34.390338,Product,product_view,P0072,Email,Safari,D2
83c8e73f-ca25-417f-9f15-b283c5e67b36,S001656,U01246,2025-09-26 00:10:50.390338,Cart,add_to_cart,P0138,Email,Safari,D2
1470cc71-2c8d-47af-960d-ba16a099c6e2,S001656,U01246,2025-09-26 00:13:17.390338,Checkout,checkout_start,,Email,Safari,D2
4f6e18f2-6c3b-4a77-aeff-e3bac71a1585,S001657,U00346,2025-09-25 17:50:18.390338,Homepage,page_view,,Direct,Chrome,D2
136e6beb-d295-4909-bc4f-fa5670b1ee2c,S001657,U00346,2025-09-25 18:00:17.390338,Product,product_view,P0181,Direct,Chrome,D2
899b1864-b1cb-4832-b08d-69cebc32d235,S001657,U00346,2025-09-25 18:09:44.390338,Cart,add_to_cart,P0062,Direct,Chrome,D2
eca6908a-abd8-4d87-ad50-40900764c97d,S001658,U00053,2025-09-25 13:48:47.390338,Homepage,page_view,,Organic,Chrome,D3
e6aab9d5-2065-43b8-bb42-5ba48e57ad6c,S001658,U00053,2025-09-25 13:52:20.390338,Product,product_view,P0140,Organic,Chrome,D3
8c3d7aa3-7017-4d26-a832-90640ccbcb6e,S001658,U00053,2025-09-25 13:54:41.390338,Cart,add_to_cart,P0190,Organic,Chrome,D3
0a6a6611-bbac-4e6d-b095-52683e36feeb,S001659,U01191,2025-09-25 06:56:50.390338,Homepage,page_view,,Direct,Edge,D2
2ad8083d-6e40-4d68-b9e6-df4d191aa5ed,S001659,U01191,2025-09-25 07:01:15.390338,Product,product_view,P0119,Direct,Edge,D2
0f0f932c-7370-4c6f-8333-091297e854a2,S001659,U01191,2025-09-25 07:03:44.390338,Cart,add_to_cart,P0030,Direct,Edge,D2
a70144c1-3649-4ab5-8c0f-7db16006b722,S001659,U01191,2025-09-25 07:12:11.390338,Checkout,checkout_start,,Direct,Edge,D2
a8a4a848-2fae-436c-b7c2-064ea33afb28,S001659,U01191,2025-09-25 07:19:01.390338,Purchase,purchase,P0055,Direct,Edge,D2
c7b1e119-89d5-46d8-821d-d70db45af156,S001660,U00408,2025-09-26 01:06:54.390338,Homepage,page_view,,Facebook,Edge,D3
79b29a1d-0a60-4b9f-844a-d7c96876e179,S001660,U00408,2025-09-26 01:14:17.390338,Product,product_view,P0116,Facebook,Edge,D3
b69c26c5-5df2-4d2e-8b88-8a7c6fdc251a,S001661,U01192,2025-09-25 07:49:10.390338,Homepage,page_view,,Facebook,Edge,D1
882ec971-13cb-4591-bc22-0aea7ea3cc60,S001661,U01192,2025-09-25 07:57:25.390338,Product,product_view,P0051,Facebook,Edge,D1
8537e331-8026-43e8-b52e-cad31979134c,S001661,U01192,2025-09-25 08:04:49.390338,Cart,add_to_cart,P0122,Facebook,Edge,D1
b2c593a7-52a0-4125-887a-efe41fff1ad7,S001662,U01032,2025-09-25 05:33:31.390338,Homepage,page_view,,Organic,Safari,D2
976db5c8-3765-4e19-a3c4-757f98de0841,S001662,U01032,2025-09-25 05:35:17.390338,Product,product_view,P0156,Organic,Safari,D2
4d150d47-f819-417d-aa94-d0add70ac435,S001662,U01032,2025-09-25 05:39:15.390338,Cart,add_to_cart,P0186,Organic,Safari,D2
